TID	SDate	TName	SStationID	AStationID	STime	ATime
37567	2020/2/14	K4602               	1615	129	2020/2/14 6:54	2020/2/15 1:28
37568	2020/2/15	K4602               	1615	129	2020/2/15 6:54	2020/2/16 1:28
37569	2020/2/16	K4602               	1615	129	2020/2/16 6:54	2020/2/17 1:28
37570	2020/2/17	K4602               	1615	129	2020/2/17 6:54	2020/2/18 1:28
37571	2020/2/18	K4602               	1615	129	2020/2/18 6:54	2020/2/19 1:28
37572	2020/2/19	K4602               	1615	129	2020/2/19 6:54	2020/2/20 1:28
37573	2020/2/20	K4602               	1615	129	2020/2/20 6:54	2020/2/21 1:28
37574	2020/2/21	K4602               	1615	129	2020/2/21 6:54	2020/2/22 1:28
37575	2020/2/22	K4602               	1615	129	2020/2/22 6:54	2020/2/23 1:28
37576	2020/2/23	K4602               	1615	129	2020/2/23 6:54	2020/2/24 1:28
37577	2020/2/24	K4602               	1615	129	2020/2/24 6:54	2020/2/25 1:28
37578	2020/2/25	K4602               	1615	129	2020/2/25 6:54	2020/2/26 1:28
37579	2020/2/26	K4602               	1615	129	2020/2/26 6:54	2020/2/27 1:28
37580	2020/2/27	K4602               	1615	129	2020/2/27 6:54	2020/2/28 1:28
37581	2020/2/28	K4602               	1615	129	2020/2/28 6:54	2020/2/29 1:28
37582	2020/2/29	K4602               	1615	129	2020/2/29 6:54	2020/3/1 1:28
37583	2020/3/1	K4602               	1615	129	2020/3/1 6:54	2020/3/2 1:28
37584	2019/12/2	K492                	3795	2976	2019/12/2 12:28	2019/12/4 7:38
37585	2019/12/3	K492                	3795	2976	2019/12/3 12:28	2019/12/5 7:38
37586	2019/12/4	K492                	3795	2976	2019/12/4 12:28	2019/12/6 7:38
37587	2019/12/5	K492                	3795	2976	2019/12/5 12:28	2019/12/7 7:38
37588	2019/12/6	K492                	3795	2976	2019/12/6 12:28	2019/12/8 7:38
37589	2019/12/7	K492                	3795	2976	2019/12/7 12:28	2019/12/9 7:38
37590	2019/12/8	K492                	3795	2976	2019/12/8 12:28	2019/12/10 7:38
37591	2019/12/9	K492                	3795	2976	2019/12/9 12:28	2019/12/11 7:38
37592	2019/12/10	K492                	3795	2976	2019/12/10 12:28	2019/12/12 7:38
37593	2019/12/11	K492                	3795	2976	2019/12/11 12:28	2019/12/13 7:38
37594	2019/12/12	K492                	3795	2976	2019/12/12 12:28	2019/12/14 7:38
37595	2019/12/13	K492                	3795	2976	2019/12/13 12:28	2019/12/15 7:38
37596	2019/12/14	K492                	3795	2976	2019/12/14 12:28	2019/12/16 7:38
37597	2019/12/15	K492                	3795	2976	2019/12/15 12:28	2019/12/17 7:38
37598	2019/12/16	K492                	3795	2976	2019/12/16 12:28	2019/12/18 7:38
37599	2019/12/17	K492                	3795	2976	2019/12/17 12:28	2019/12/19 7:38
37600	2019/12/18	K492                	3795	2976	2019/12/18 12:28	2019/12/20 7:38
37601	2019/12/19	K492                	3795	2976	2019/12/19 12:28	2019/12/21 7:38
37602	2019/12/20	K492                	3795	2976	2019/12/20 12:28	2019/12/22 7:38
37603	2019/12/21	K492                	3795	2976	2019/12/21 12:28	2019/12/23 7:38
37604	2019/12/22	K492                	3795	2976	2019/12/22 12:28	2019/12/24 7:38
37605	2019/12/23	K492                	3795	2976	2019/12/23 12:28	2019/12/25 7:38
37606	2019/12/24	K492                	3795	2976	2019/12/24 12:28	2019/12/26 7:38
37607	2019/12/25	K492                	3795	2976	2019/12/25 12:28	2019/12/27 7:38
37608	2019/12/26	K492                	3795	2976	2019/12/26 12:28	2019/12/28 7:38
37609	2019/12/27	K492                	3795	2976	2019/12/27 12:28	2019/12/29 7:38
37610	2019/12/28	K492                	3795	2976	2019/12/28 12:28	2019/12/30 7:38
37611	2019/12/29	K492                	3795	2976	2019/12/29 12:28	2019/12/31 7:38
37612	2019/12/30	K492                	3795	2976	2019/12/30 12:28	2020/1/1 7:38
37613	2019/12/31	K492                	3795	2976	2019/12/31 12:28	2020/1/2 7:38
37614	2020/1/1	K492                	3795	2976	2020/1/1 12:28	2020/1/3 7:38
37615	2020/1/2	K492                	3795	2976	2020/1/2 12:28	2020/1/4 7:38
37616	2020/1/3	K492                	3795	2976	2020/1/3 12:28	2020/1/5 7:38
37617	2020/1/4	K492                	3795	2976	2020/1/4 12:28	2020/1/6 7:38
37618	2020/1/5	K492                	3795	2976	2020/1/5 12:28	2020/1/7 7:38
37619	2020/1/6	K492                	3795	2976	2020/1/6 12:28	2020/1/8 7:38
37620	2020/1/7	K492                	3795	2976	2020/1/7 12:28	2020/1/9 7:38
37621	2020/1/8	K492                	3795	2976	2020/1/8 12:28	2020/1/10 7:38
37622	2020/1/9	K492                	3795	2976	2020/1/9 12:28	2020/1/11 7:38
37623	2020/1/10	K492                	3795	2976	2020/1/10 12:28	2020/1/12 7:38
37624	2020/1/11	K492                	3795	2976	2020/1/11 12:28	2020/1/13 7:38
37625	2020/1/12	K492                	3795	2976	2020/1/12 12:28	2020/1/14 7:38
37626	2020/1/13	K492                	3795	2976	2020/1/13 12:28	2020/1/15 7:38
37627	2020/1/14	K492                	3795	2976	2020/1/14 12:28	2020/1/16 7:38
37628	2020/1/15	K492                	3795	2976	2020/1/15 12:28	2020/1/17 7:38
37629	2020/1/16	K492                	3795	2976	2020/1/16 12:28	2020/1/18 7:38
37630	2020/1/17	K492                	3795	2976	2020/1/17 12:28	2020/1/19 7:38
37631	2020/1/18	K492                	3795	2976	2020/1/18 12:28	2020/1/20 7:38
37632	2020/1/19	K492                	3795	2976	2020/1/19 12:28	2020/1/21 7:38
37633	2020/1/20	K492                	3795	2976	2020/1/20 12:28	2020/1/22 7:38
37634	2020/1/21	K492                	3795	2976	2020/1/21 12:28	2020/1/23 7:38
37635	2020/1/22	K492                	3795	2976	2020/1/22 12:28	2020/1/24 7:38
37636	2020/1/23	K492                	3795	2976	2020/1/23 12:28	2020/1/25 7:38
37637	2020/1/24	K492                	3795	2976	2020/1/24 12:28	2020/1/26 7:38
37638	2020/1/25	K492                	3795	2976	2020/1/25 12:28	2020/1/27 7:38
37639	2020/1/26	K492                	3795	2976	2020/1/26 12:28	2020/1/28 7:38
37640	2020/1/27	K492                	3795	2976	2020/1/27 12:28	2020/1/29 7:38
37641	2020/1/28	K492                	3795	2976	2020/1/28 12:28	2020/1/30 7:38
37642	2020/1/29	K492                	3795	2976	2020/1/29 12:28	2020/1/31 7:38
37643	2020/1/30	K492                	3795	2976	2020/1/30 12:28	2020/2/1 7:38
37644	2020/1/31	K492                	3795	2976	2020/1/31 12:28	2020/2/2 7:38
37645	2020/2/1	K492                	3795	2976	2020/2/1 12:28	2020/2/3 7:38
37646	2020/2/2	K492                	3795	2976	2020/2/2 12:28	2020/2/4 7:38
37647	2020/2/3	K492                	3795	2976	2020/2/3 12:28	2020/2/5 7:38
37648	2020/2/4	K492                	3795	2976	2020/2/4 12:28	2020/2/6 7:38
37649	2020/2/5	K492                	3795	2976	2020/2/5 12:28	2020/2/7 7:38
37650	2020/2/6	K492                	3795	2976	2020/2/6 12:28	2020/2/8 7:38
37651	2020/2/7	K492                	3795	2976	2020/2/7 12:28	2020/2/9 7:38
37652	2020/2/8	K492                	3795	2976	2020/2/8 12:28	2020/2/10 7:38
37653	2020/2/9	K492                	3795	2976	2020/2/9 12:28	2020/2/11 7:38
37654	2020/2/10	K492                	3795	2976	2020/2/10 12:28	2020/2/12 7:38
37655	2020/2/11	K492                	3795	2976	2020/2/11 12:28	2020/2/13 7:38
37656	2020/2/12	K492                	3795	2976	2020/2/12 12:28	2020/2/14 7:38
37657	2020/2/13	K492                	3795	2976	2020/2/13 12:28	2020/2/15 7:38
37658	2020/2/14	K492                	3795	2976	2020/2/14 12:28	2020/2/16 7:38
37659	2020/2/15	K492                	3795	2976	2020/2/15 12:28	2020/2/17 7:38
37660	2020/2/16	K492                	3795	2976	2020/2/16 12:28	2020/2/18 7:38
37661	2020/2/17	K492                	3795	2976	2020/2/17 12:28	2020/2/19 7:38
37662	2020/2/18	K492                	3795	2976	2020/2/18 12:28	2020/2/20 7:38
37663	2020/2/19	K492                	3795	2976	2020/2/19 12:28	2020/2/21 7:38
37664	2020/2/20	K492                	3795	2976	2020/2/20 12:28	2020/2/22 7:38
37665	2020/2/21	K492                	3795	2976	2020/2/21 12:28	2020/2/23 7:38
37666	2020/2/22	K492                	3795	2976	2020/2/22 12:28	2020/2/24 7:38
37667	2020/2/23	K492                	3795	2976	2020/2/23 12:28	2020/2/25 7:38
37668	2020/2/24	K492                	3795	2976	2020/2/24 12:28	2020/2/26 7:38
37669	2020/2/25	K492                	3795	2976	2020/2/25 12:28	2020/2/27 7:38
37670	2020/2/26	K492                	3795	2976	2020/2/26 12:28	2020/2/28 7:38
37671	2020/2/27	K492                	3795	2976	2020/2/27 12:28	2020/2/29 7:38
37672	2020/2/28	K492                	3795	2976	2020/2/28 12:28	2020/3/1 7:38
37673	2020/2/29	K492                	3795	2976	2020/2/29 12:28	2020/3/2 7:38
37674	2020/3/1	K492                	3795	2976	2020/3/1 12:28	2020/3/3 7:38
37675	2019/12/2	K612                	2125	2014	2019/12/2 15:26	2019/12/3 7:21
37676	2019/12/3	K612                	2125	2014	2019/12/3 15:26	2019/12/4 7:21
37677	2019/12/4	K612                	2125	2014	2019/12/4 15:26	2019/12/5 7:21
37678	2019/12/5	K612                	2125	2014	2019/12/5 15:26	2019/12/6 7:21
37679	2019/12/6	K612                	2125	2014	2019/12/6 15:26	2019/12/7 7:21
37680	2019/12/7	K612                	2125	2014	2019/12/7 15:26	2019/12/8 7:21
37681	2019/12/8	K612                	2125	2014	2019/12/8 15:26	2019/12/9 7:21
37682	2019/12/9	K612                	2125	2014	2019/12/9 15:26	2019/12/10 7:21
37683	2019/12/10	K612                	2125	2014	2019/12/10 15:26	2019/12/11 7:21
37684	2019/12/11	K612                	2125	2014	2019/12/11 15:26	2019/12/12 7:21
37685	2019/12/12	K612                	2125	2014	2019/12/12 15:26	2019/12/13 7:21
37686	2019/12/13	K612                	2125	2014	2019/12/13 15:26	2019/12/14 7:21
37687	2019/12/14	K612                	2125	2014	2019/12/14 15:26	2019/12/15 7:21
37688	2019/12/15	K612                	2125	2014	2019/12/15 15:26	2019/12/16 7:21
37689	2019/12/16	K612                	2125	2014	2019/12/16 15:26	2019/12/17 7:21
37690	2019/12/17	K612                	2125	2014	2019/12/17 15:26	2019/12/18 7:21
37691	2019/12/18	K612                	2125	2014	2019/12/18 15:26	2019/12/19 7:21
37692	2019/12/19	K612                	2125	2014	2019/12/19 15:26	2019/12/20 7:21
37693	2019/12/20	K612                	2125	2014	2019/12/20 15:26	2019/12/21 7:21
37694	2019/12/21	K612                	2125	2014	2019/12/21 15:26	2019/12/22 7:21
37695	2019/12/22	K612                	2125	2014	2019/12/22 15:26	2019/12/23 7:21
37696	2019/12/23	K612                	2125	2014	2019/12/23 15:26	2019/12/24 7:21
37697	2019/12/24	K612                	2125	2014	2019/12/24 15:26	2019/12/25 7:21
37698	2019/12/25	K612                	2125	2014	2019/12/25 15:26	2019/12/26 7:21
37699	2019/12/26	K612                	2125	2014	2019/12/26 15:26	2019/12/27 7:21
37700	2019/12/27	K612                	2125	2014	2019/12/27 15:26	2019/12/28 7:21
37701	2019/12/28	K612                	2125	2014	2019/12/28 15:26	2019/12/29 7:21
37702	2019/12/29	K612                	2125	2014	2019/12/29 15:26	2019/12/30 7:21
37703	2019/12/30	K612                	2125	2014	2019/12/30 15:26	2019/12/31 7:21
37704	2019/12/31	K612                	2125	2014	2019/12/31 15:26	2020/1/1 7:21
37705	2020/1/1	K612                	2125	2014	2020/1/1 15:26	2020/1/2 7:21
37706	2020/1/2	K612                	2125	2014	2020/1/2 15:26	2020/1/3 7:21
37707	2020/1/3	K612                	2125	2014	2020/1/3 15:26	2020/1/4 7:21
37708	2020/1/4	K612                	2125	2014	2020/1/4 15:26	2020/1/5 7:21
37709	2020/1/5	K612                	2125	2014	2020/1/5 15:26	2020/1/6 7:21
37710	2020/1/6	K612                	2125	2014	2020/1/6 15:26	2020/1/7 7:21
37711	2020/1/7	K612                	2125	2014	2020/1/7 15:26	2020/1/8 7:21
37712	2020/1/8	K612                	2125	2014	2020/1/8 15:26	2020/1/9 7:21
37713	2020/1/9	K612                	2125	2014	2020/1/9 15:26	2020/1/10 7:21
37714	2020/1/10	K612                	2125	2014	2020/1/10 15:26	2020/1/11 7:21
37715	2020/1/11	K612                	2125	2014	2020/1/11 15:26	2020/1/12 7:21
37716	2020/1/12	K612                	2125	2014	2020/1/12 15:26	2020/1/13 7:21
37717	2020/1/13	K612                	2125	2014	2020/1/13 15:26	2020/1/14 7:21
37718	2020/1/14	K612                	2125	2014	2020/1/14 15:26	2020/1/15 7:21
37719	2020/1/15	K612                	2125	2014	2020/1/15 15:26	2020/1/16 7:21
37720	2020/1/16	K612                	2125	2014	2020/1/16 15:26	2020/1/17 7:21
37721	2020/1/17	K612                	2125	2014	2020/1/17 15:26	2020/1/18 7:21
37722	2020/1/18	K612                	2125	2014	2020/1/18 15:26	2020/1/19 7:21
37723	2020/1/19	K612                	2125	2014	2020/1/19 15:26	2020/1/20 7:21
37724	2020/1/20	K612                	2125	2014	2020/1/20 15:26	2020/1/21 7:21
37725	2020/1/21	K612                	2125	2014	2020/1/21 15:26	2020/1/22 7:21
37726	2020/1/22	K612                	2125	2014	2020/1/22 15:26	2020/1/23 7:21
37727	2020/1/23	K612                	2125	2014	2020/1/23 15:26	2020/1/24 7:21
37728	2020/1/24	K612                	2125	2014	2020/1/24 15:26	2020/1/25 7:21
37729	2020/1/25	K612                	2125	2014	2020/1/25 15:26	2020/1/26 7:21
37730	2020/1/26	K612                	2125	2014	2020/1/26 15:26	2020/1/27 7:21
37731	2020/1/27	K612                	2125	2014	2020/1/27 15:26	2020/1/28 7:21
37732	2020/1/28	K612                	2125	2014	2020/1/28 15:26	2020/1/29 7:21
37733	2020/1/29	K612                	2125	2014	2020/1/29 15:26	2020/1/30 7:21
37734	2020/1/30	K612                	2125	2014	2020/1/30 15:26	2020/1/31 7:21
37735	2020/1/31	K612                	2125	2014	2020/1/31 15:26	2020/2/1 7:21
37736	2020/2/1	K612                	2125	2014	2020/2/1 15:26	2020/2/2 7:21
37737	2020/2/2	K612                	2125	2014	2020/2/2 15:26	2020/2/3 7:21
37738	2020/2/3	K612                	2125	2014	2020/2/3 15:26	2020/2/4 7:21
37739	2020/2/4	K612                	2125	2014	2020/2/4 15:26	2020/2/5 7:21
37740	2020/2/5	K612                	2125	2014	2020/2/5 15:26	2020/2/6 7:21
37741	2020/2/6	K612                	2125	2014	2020/2/6 15:26	2020/2/7 7:21
37742	2020/2/7	K612                	2125	2014	2020/2/7 15:26	2020/2/8 7:21
37743	2020/2/8	K612                	2125	2014	2020/2/8 15:26	2020/2/9 7:21
37744	2020/2/9	K612                	2125	2014	2020/2/9 15:26	2020/2/10 7:21
37745	2020/2/10	K612                	2125	2014	2020/2/10 15:26	2020/2/11 7:21
37746	2020/2/11	K612                	2125	2014	2020/2/11 15:26	2020/2/12 7:21
37747	2020/2/12	K612                	2125	2014	2020/2/12 15:26	2020/2/13 7:21
37748	2020/2/13	K612                	2125	2014	2020/2/13 15:26	2020/2/14 7:21
37749	2020/2/14	K612                	2125	2014	2020/2/14 15:26	2020/2/15 7:21
37750	2020/2/15	K612                	2125	2014	2020/2/15 15:26	2020/2/16 7:21
37751	2020/2/16	K612                	2125	2014	2020/2/16 15:26	2020/2/17 7:21
37752	2020/2/17	K612                	2125	2014	2020/2/17 15:26	2020/2/18 7:21
37753	2020/2/18	K612                	2125	2014	2020/2/18 15:26	2020/2/19 7:21
37754	2020/2/19	K612                	2125	2014	2020/2/19 15:26	2020/2/20 7:21
37755	2020/2/20	K612                	2125	2014	2020/2/20 15:26	2020/2/21 7:21
37756	2020/2/21	K612                	2125	2014	2020/2/21 15:26	2020/2/22 7:21
37757	2020/2/22	K612                	2125	2014	2020/2/22 15:26	2020/2/23 7:21
37758	2020/2/23	K612                	2125	2014	2020/2/23 15:26	2020/2/24 7:21
37759	2020/2/24	K612                	2125	2014	2020/2/24 15:26	2020/2/25 7:21
37760	2020/2/25	K612                	2125	2014	2020/2/25 15:26	2020/2/26 7:21
37761	2020/2/26	K612                	2125	2014	2020/2/26 15:26	2020/2/27 7:21
37762	2020/2/27	K612                	2125	2014	2020/2/27 15:26	2020/2/28 7:21
37763	2020/2/28	K612                	2125	2014	2020/2/28 15:26	2020/2/29 7:21
37764	2020/2/29	K612                	2125	2014	2020/2/29 15:26	2020/3/1 7:21
37765	2020/3/1	K612                	2125	2014	2020/3/1 15:26	2020/3/2 7:21
37766	2019/12/2	K636                	3834	129	2019/12/2 21:40	2019/12/4 22:03
37767	2019/12/3	K636                	3834	129	2019/12/3 21:40	2019/12/5 22:03
37768	2019/12/4	K636                	3834	129	2019/12/4 21:40	2019/12/6 22:03
37769	2019/12/5	K636                	3834	129	2019/12/5 21:40	2019/12/7 22:03
37770	2019/12/6	K636                	3834	129	2019/12/6 21:40	2019/12/8 22:03
37771	2019/12/7	K636                	3834	129	2019/12/7 21:40	2019/12/9 22:03
37772	2019/12/8	K636                	3834	129	2019/12/8 21:40	2019/12/10 22:03
37773	2019/12/9	K636                	3834	129	2019/12/9 21:40	2019/12/11 22:03
37774	2019/12/10	K636                	3834	129	2019/12/10 21:40	2019/12/12 22:03
37775	2019/12/11	K636                	3834	129	2019/12/11 21:40	2019/12/13 22:03
37776	2019/12/12	K636                	3834	129	2019/12/12 21:40	2019/12/14 22:03
37777	2019/12/13	K636                	3834	129	2019/12/13 21:40	2019/12/15 22:03
37778	2019/12/14	K636                	3834	129	2019/12/14 21:40	2019/12/16 22:03
37779	2019/12/15	K636                	3834	129	2019/12/15 21:40	2019/12/17 22:03
37780	2019/12/16	K636                	3834	129	2019/12/16 21:40	2019/12/18 22:03
37781	2019/12/17	K636                	3834	129	2019/12/17 21:40	2019/12/19 22:03
37782	2019/12/18	K636                	3834	129	2019/12/18 21:40	2019/12/20 22:03
37783	2019/12/19	K636                	3834	129	2019/12/19 21:40	2019/12/21 22:03
37784	2019/12/20	K636                	3834	129	2019/12/20 21:40	2019/12/22 22:03
37785	2019/12/21	K636                	3834	129	2019/12/21 21:40	2019/12/23 22:03
37786	2019/12/22	K636                	3834	129	2019/12/22 21:40	2019/12/24 22:03
37787	2019/12/23	K636                	3834	129	2019/12/23 21:40	2019/12/25 22:03
37788	2019/12/24	K636                	3834	129	2019/12/24 21:40	2019/12/26 22:03
37789	2019/12/25	K636                	3834	129	2019/12/25 21:40	2019/12/27 22:03
37790	2019/12/26	K636                	3834	129	2019/12/26 21:40	2019/12/28 22:03
37791	2019/12/27	K636                	3834	129	2019/12/27 21:40	2019/12/29 22:03
37792	2019/12/28	K636                	3834	129	2019/12/28 21:40	2019/12/30 22:03
37793	2019/12/29	K636                	3834	129	2019/12/29 21:40	2019/12/31 22:03
37794	2019/12/30	K636                	3834	129	2019/12/30 21:40	2020/1/1 22:03
37795	2019/12/31	K636                	3834	129	2019/12/31 21:40	2020/1/2 22:03
37796	2020/1/1	K636                	3834	129	2020/1/1 21:40	2020/1/3 22:03
37797	2020/1/2	K636                	3834	129	2020/1/2 21:40	2020/1/4 22:03
37798	2020/1/3	K636                	3834	129	2020/1/3 21:40	2020/1/5 22:03
37799	2020/1/4	K636                	3834	129	2020/1/4 21:40	2020/1/6 22:03
37800	2020/1/5	K636                	3834	129	2020/1/5 21:40	2020/1/7 22:03
37801	2020/1/6	K636                	3834	129	2020/1/6 21:40	2020/1/8 22:03
37802	2020/1/7	K636                	3834	129	2020/1/7 21:40	2020/1/9 22:03
37803	2020/1/8	K636                	3834	129	2020/1/8 21:40	2020/1/10 22:03
37804	2020/1/9	K636                	3834	129	2020/1/9 21:40	2020/1/11 22:03
37805	2020/1/10	K636                	3834	129	2020/1/10 21:40	2020/1/12 22:03
37806	2020/1/11	K636                	3834	129	2020/1/11 21:40	2020/1/13 22:03
37807	2020/1/12	K636                	3834	129	2020/1/12 21:40	2020/1/14 22:03
37808	2020/1/13	K636                	3834	129	2020/1/13 21:40	2020/1/15 22:03
37809	2020/1/14	K636                	3834	129	2020/1/14 21:40	2020/1/16 22:03
37810	2020/1/15	K636                	3834	129	2020/1/15 21:40	2020/1/17 22:03
37811	2020/1/16	K636                	3834	129	2020/1/16 21:40	2020/1/18 22:03
37812	2020/1/17	K636                	3834	129	2020/1/17 21:40	2020/1/19 22:03
37813	2020/1/18	K636                	3834	129	2020/1/18 21:40	2020/1/20 22:03
37814	2020/1/19	K636                	3834	129	2020/1/19 21:40	2020/1/21 22:03
37815	2020/1/20	K636                	3834	129	2020/1/20 21:40	2020/1/22 22:03
37816	2020/1/21	K636                	3834	129	2020/1/21 21:40	2020/1/23 22:03
37817	2020/1/22	K636                	3834	129	2020/1/22 21:40	2020/1/24 22:03
37818	2020/1/23	K636                	3834	129	2020/1/23 21:40	2020/1/25 22:03
37819	2020/1/24	K636                	3834	129	2020/1/24 21:40	2020/1/26 22:03
37820	2020/1/25	K636                	3834	129	2020/1/25 21:40	2020/1/27 22:03
37821	2020/1/26	K636                	3834	129	2020/1/26 21:40	2020/1/28 22:03
37822	2020/1/27	K636                	3834	129	2020/1/27 21:40	2020/1/29 22:03
37823	2020/1/28	K636                	3834	129	2020/1/28 21:40	2020/1/30 22:03
37824	2020/1/29	K636                	3834	129	2020/1/29 21:40	2020/1/31 22:03
37825	2020/1/30	K636                	3834	129	2020/1/30 21:40	2020/2/1 22:03
37826	2020/1/31	K636                	3834	129	2020/1/31 21:40	2020/2/2 22:03
37827	2020/2/1	K636                	3834	129	2020/2/1 21:40	2020/2/3 22:03
37828	2020/2/2	K636                	3834	129	2020/2/2 21:40	2020/2/4 22:03
37829	2020/2/3	K636                	3834	129	2020/2/3 21:40	2020/2/5 22:03
37830	2020/2/4	K636                	3834	129	2020/2/4 21:40	2020/2/6 22:03
37831	2020/2/5	K636                	3834	129	2020/2/5 21:40	2020/2/7 22:03
37832	2020/2/6	K636                	3834	129	2020/2/6 21:40	2020/2/8 22:03
37833	2020/2/7	K636                	3834	129	2020/2/7 21:40	2020/2/9 22:03
37834	2020/2/8	K636                	3834	129	2020/2/8 21:40	2020/2/10 22:03
37835	2020/2/9	K636                	3834	129	2020/2/9 21:40	2020/2/11 22:03
37836	2020/2/10	K636                	3834	129	2020/2/10 21:40	2020/2/12 22:03
37837	2020/2/11	K636                	3834	129	2020/2/11 21:40	2020/2/13 22:03
37838	2020/2/12	K636                	3834	129	2020/2/12 21:40	2020/2/14 22:03
37839	2020/2/13	K636                	3834	129	2020/2/13 21:40	2020/2/15 22:03
37840	2020/2/14	K636                	3834	129	2020/2/14 21:40	2020/2/16 22:03
37841	2020/2/15	K636                	3834	129	2020/2/15 21:40	2020/2/17 22:03
37842	2020/2/16	K636                	3834	129	2020/2/16 21:40	2020/2/18 22:03
37843	2020/2/17	K636                	3834	129	2020/2/17 21:40	2020/2/19 22:03
37844	2020/2/18	K636                	3834	129	2020/2/18 21:40	2020/2/20 22:03
37845	2020/2/19	K636                	3834	129	2020/2/19 21:40	2020/2/21 22:03
37846	2020/2/20	K636                	3834	129	2020/2/20 21:40	2020/2/22 22:03
37847	2020/2/21	K636                	3834	129	2020/2/21 21:40	2020/2/23 22:03
37848	2020/2/22	K636                	3834	129	2020/2/22 21:40	2020/2/24 22:03
37849	2020/2/23	K636                	3834	129	2020/2/23 21:40	2020/2/25 22:03
37850	2020/2/24	K636                	3834	129	2020/2/24 21:40	2020/2/26 22:03
37851	2020/2/25	K636                	3834	129	2020/2/25 21:40	2020/2/27 22:03
37852	2020/2/26	K636                	3834	129	2020/2/26 21:40	2020/2/28 22:03
37853	2020/2/27	K636                	3834	129	2020/2/27 21:40	2020/2/29 22:03
37854	2020/2/28	K636                	3834	129	2020/2/28 21:40	2020/3/1 22:03
37855	2020/2/29	K636                	3834	129	2020/2/29 21:40	2020/3/2 22:03
37856	2020/3/1	K636                	3834	129	2020/3/1 21:40	2020/3/3 22:03
37857	2019/12/2	K641                	1578	401	2019/12/2 17:00	2019/12/3 12:05
37858	2019/12/3	K641                	1578	401	2019/12/3 17:00	2019/12/4 12:05
37859	2019/12/4	K641                	1578	401	2019/12/4 17:00	2019/12/5 12:05
37860	2019/12/5	K641                	1578	401	2019/12/5 17:00	2019/12/6 12:05
37861	2019/12/6	K641                	1578	401	2019/12/6 17:00	2019/12/7 12:05
37862	2019/12/7	K641                	1578	401	2019/12/7 17:00	2019/12/8 12:05
37863	2019/12/8	K641                	1578	401	2019/12/8 17:00	2019/12/9 12:05
37864	2019/12/9	K641                	1578	401	2019/12/9 17:00	2019/12/10 12:05
37865	2019/12/10	K641                	1578	401	2019/12/10 17:00	2019/12/11 12:05
37866	2019/12/11	K641                	1578	401	2019/12/11 17:00	2019/12/12 12:05
37867	2019/12/12	K641                	1578	401	2019/12/12 17:00	2019/12/13 12:05
37868	2019/12/13	K641                	1578	401	2019/12/13 17:00	2019/12/14 12:05
37869	2019/12/14	K641                	1578	401	2019/12/14 17:00	2019/12/15 12:05
37870	2019/12/15	K641                	1578	401	2019/12/15 17:00	2019/12/16 12:05
37871	2019/12/16	K641                	1578	401	2019/12/16 17:00	2019/12/17 12:05
37872	2019/12/17	K641                	1578	401	2019/12/17 17:00	2019/12/18 12:05
37873	2019/12/18	K641                	1578	401	2019/12/18 17:00	2019/12/19 12:05
37874	2019/12/19	K641                	1578	401	2019/12/19 17:00	2019/12/20 12:05
37875	2019/12/20	K641                	1578	401	2019/12/20 17:00	2019/12/21 12:05
37876	2019/12/21	K641                	1578	401	2019/12/21 17:00	2019/12/22 12:05
37877	2019/12/22	K641                	1578	401	2019/12/22 17:00	2019/12/23 12:05
37878	2019/12/23	K641                	1578	401	2019/12/23 17:00	2019/12/24 12:05
37879	2019/12/24	K641                	1578	401	2019/12/24 17:00	2019/12/25 12:05
37880	2019/12/25	K641                	1578	401	2019/12/25 17:00	2019/12/26 12:05
37881	2019/12/26	K641                	1578	401	2019/12/26 17:00	2019/12/27 12:05
37882	2019/12/27	K641                	1578	401	2019/12/27 17:00	2019/12/28 12:05
37883	2019/12/28	K641                	1578	401	2019/12/28 17:00	2019/12/29 12:05
37884	2019/12/29	K641                	1578	401	2019/12/29 17:00	2019/12/30 12:05
37885	2019/12/30	K641                	1578	401	2019/12/30 17:00	2019/12/31 12:05
37886	2019/12/31	K641                	1578	401	2019/12/31 17:00	2020/1/1 12:05
37887	2020/1/1	K641                	1578	401	2020/1/1 17:00	2020/1/2 12:05
37888	2020/1/2	K641                	1578	401	2020/1/2 17:00	2020/1/3 12:05
37889	2020/1/3	K641                	1578	401	2020/1/3 17:00	2020/1/4 12:05
37890	2020/1/4	K641                	1578	401	2020/1/4 17:00	2020/1/5 12:05
37891	2020/1/5	K641                	1578	401	2020/1/5 17:00	2020/1/6 12:05
37892	2020/1/6	K641                	1578	401	2020/1/6 17:00	2020/1/7 12:05
37893	2020/1/7	K641                	1578	401	2020/1/7 17:00	2020/1/8 12:05
37894	2020/1/8	K641                	1578	401	2020/1/8 17:00	2020/1/9 12:05
37895	2020/1/9	K641                	1578	401	2020/1/9 17:00	2020/1/10 12:05
37896	2020/1/10	K641                	1578	401	2020/1/10 17:00	2020/1/11 12:05
37897	2020/1/11	K641                	1578	401	2020/1/11 17:00	2020/1/12 12:05
37898	2020/1/12	K641                	1578	401	2020/1/12 17:00	2020/1/13 12:05
37899	2020/1/13	K641                	1578	401	2020/1/13 17:00	2020/1/14 12:05
37900	2020/1/14	K641                	1578	401	2020/1/14 17:00	2020/1/15 12:05
37901	2020/1/15	K641                	1578	401	2020/1/15 17:00	2020/1/16 12:05
